MOGADISHU	SOMALI / SOMALIA / MOGADISCIO / ETHIOPIAN / GSDR / ETHIOPIA / CONFIDENTIAL / AFRICAN / OAU / NAIROBI
MOGADISCIO	SOMALI / SOMALIA / GSDR / MOGADISCIO / SOVIET / US / PRESIDENT / ARAB / ETHIOPIAN / ETHIOPIA
JOINT      MOGADISCIO	DIRGEN / MIT / QUESTIONABLE / BROADCAST / AFP / ERRONEOUS / TAPE / GSDR / INFOR / EM
MOGADISHU MOGADISCIO	GSDR / MOGADISCIO / LETHAL / SOMALI / FAMOUS / SCC / CHASE / SUPPOSE / NOMINATION / SUBPARA
MONROVIA	PRESIDENT / LIBERIAN / MINISTER / AFRICAN / AFRICA / EMBASSY / BEAN / OAU / MINISTRY / VISIT
AMEMBASSS MONROVIA	AMATEUR / INEVITABLE / LEAGUE / VERBATIM / RADIO / STANDARD / ADVISE / RECIPROCAL / UNACCEPTABLE / COPY
MONTERREY	MEXICO / PRIVATE / OPPORTUNITY / TRADE / REPLY / MEXICAN / FIRM / MACHINE / CONOFF / CONGEN
MONTEVIDEO	URUGUAYAN / HUMAN / PRESIDENT / OAS / GOVERNMENT / LATIN / SUMMARY / AMERICAN / POLICY / ARGENTINA
MONTREAL	ICAO / COUNCIL / US / USREP / CANADA / REP / COMMITTEE / ASSEMBLY / PROPOSAL / PAPER
MOSCOW	SOVIET / MOSCOW / USSR / EMBASSY / US / VISIT / AGREEMENT / DELEGATION / PRAVDA / TOON
ROME	ITALIAN / ITALY / ROME / FAO / GOI / GOVERNMENT / PARTY / FOOD / EXCHANGE / US
STOCKHOLM	SWEDISH / SWEDEN / TRADE / COMPANY / MFA / MINISTER / GOVERNMENT / PALME / US / FIRM
MUNICH	RFE / CSU / CONGEN / SPD / GERMANY / GERMAN / FDP / FRG / PARTY / RADIO
MUSCAT	OMANI / MINISTRY / PDRY / BRITISH / GULF / DEFENSE / ARAB / FAA / BOYCOTT / FONMIN
NAHA	JAPAN / LOCAL / EXPO / JAPANESE / CONGEN / SUMMARY / BASE / PAGE / BUYER / TOKYO
NAIROBIO	ENHANCE / CONVENIENT / SURPRISE / OPPOSITION / AWARENESS / ECOSOC / SC / SHIFT / INITIATIVE / RESPONSIBLE
NAIROBI	KENYA / NAIROBI / MARSHALL / KENYAN / UNEP / REF / EMBASSY / LE / STATE / AFRICAN
NAIROBI JOINT	FOODSTUFF / TANANARIVE / RAINFALL / AVERT / DUKE / ORCHESTRA / APPRISE / MOBILIZE / TENTH / METEOROLOGICAL
NAPLES	REGIONAL / ITALIAN / PSI / CITY / PARTY / MAYOR / PROVINCIAL / ITALY / VOTE / LOCAL
NASSAU	BAHAMAS / GCOB / BAHAMIAN / EMBASSY / GOVERNMENT / MINISTER / POLICE / SPIERS / MINISTRY / AGREEMENT
NATO	NATO / US / REP / REPORT / FRG / COMMITTEE / REF / GROUP / DEFENSE / USNATO
SMISSION NATO	NPG / SPONSOR / NATO / REGIONAL / TURKEY / OFFICER / POSITION / EXPLAIN / PREDICTION / DELAY
USMISSITT NATO	HAWK / LOGISTICS / SILENCE / CONTRARY / ANNUAL / NATO / PROCEDURE / PRODUCTION / BOARD / COUNCIL
USMISSON NATO	ALCOHOL / POSSIBLITY / CIRCULATE / HIGHWAY / COMPETE / VACATION / ACCOMMODATE / ILLUSTRATIVE / BELGIAN / MACHINERY
USNISSION NATO	DRC / DISPARITY / NPG / ADM / PERM / GROW / METHOD / CONSTANT / HAGUE / REDRAFT
US MISSION NATO	STOEL / DRC / SLICE / CCG / NICSMA / DEROGATORY / CURRICULUM / FORECAST / TATIVE / AEW
USMISSSION NATO	EUROGROUP / CINCLANT / USNMR / DEFENCE / SPECIALIZATION / SUFFICIENCY / ELIGIBILITY / FOOTNOTE / REMEDY / USCINCEUR
NATO NATO BRUSSELS	HAGUE / FALL / MINISTERIAL / NPG / AGENDA / NAC / COMMUNICATE / STRANGE / MBFR / SERIOUSNESS
NDJAMENA	CHAD / GOC / CHADIAN / PRESIDENT / FRENCH / GOVERNMENT / MINISTER / AMBASSADOR / SITUATION / LIBYAN
NDJAMEAN	INITIATION / CHAD / DROUGHT / INTEGRATE / CONFIRMATION / CHADIAN / EXPULSION / LAGOS / PERFECT / EXPEL
NEW DELHI	INDIA / INDIAN / GOI / DELHI / MINISTER / CONGRESS / GOVERNMENT / PRESS / PAKISTAN / US
NEW DELHI JOINT	TAMIL / PRADESH / JANATA / SUBCOMMISSION / WRITER / SFCP / PARCEL / COOK / IRRIGATION / PRINT
NHA TRANG	TRANG / COOK / AFFIDAVIT / BIRTH / SAIGON / VIET / LOVE / DESIROUS / IRS / PHAN
NIAMEY	HECK / PRESIDENT / DEVELOPMENT / FOOD / AFRICAN / URANIUM / DROUGHT / SAHEL / GRAIN / AID
NICE	NICE / CONSULATE / FRANCE / REF / LOCAL / FRENCH / PARIS / LIST / CONSUL / STATE
NICOSIA	CYPRUS / TURKISH / CYPRIOT / GREEK / GOC / TURK / PRESS / COMMENT / TURKEY / UNFICYP
NOUAKCHOTT	GIRM / MAURITANIAN / SAHARA / MINISTER / POLISARIO / FRENCH / SPANISH / PRESIDENT / MOROCCAN / ONE
AMMBASSY NOUAKCHOTT	GIRM / BUREAUCRACY / AUTONOMY / IDENTICAL / COMPENSATE / PETITION / DISPATCH / SAHARA / FLOAT / EXPEDITIOUS
AMEMBASSR NOUAKCHOTT	INALIENABLE / GIRM / DISPATCH / SHEET / INTENSE / SAHARA / UNDERLINE / SERIES / PALESTINIAN / FONMIN
NUEVO LAREDO	LIC / PRI / PARM / PEMEX / PRISONER / BLOODSHED / DETENTION / LUIS / MUNICIPAL / MEXICAN
OECD PARIS	OECD / SECRETARIAT / COMMITTEE / GROUP / PARIS / US / ENERGY / DISCUSSION / WORK / POLICY
SUMISSION OECD PARIS	SEPTELS / COCOM / SEPTEL / EXCEPTION / AGENDA / DEAL / SUMMARY / FRENCH / US / EXPLAIN
OECD PARIS JOINT	DAC / INNOVATION / PROBE / DECISIVE / PROTECT / SECRE / POSALS / WASH / RESERVATION / PERMREPS
OPORTO	NORTHERN / RALLY / PORTUGAL / LOCAL / PPD / SA / PORTUGUESE / THRU / PSD / PARTY
OSAKA KOBE	COMPANY / BANK / ADDRESS / TRADE / JAPAN / JAPANESE / QUALITY / POST / EXPORT / REF
OSLO	NORWEGIAN / NORWAY / MINISTER / MINISTRY / DEFENSE / GOVERNMENT / SOVIET / LABOR / NATO / OIL
OSLO JOINT	OWE / IVP / CONTEMPORARY / TOR / FOLLOWUP / GRANTEE / NORWEGIAN / FOLK / REMEMBER / UNDERSECRETARY
OTTAWA	CANADIAN / CANADA / GOC / OTTAWA / PERCENT / EXTAFF / GOVERNMENT / MILLION / OIL / MINISTER
OUAGADOUGOU	UPPER / VOLTA / PRESIDENT / MINISTER / AID / SAHEL / PROJECT / FRENCH / DEVELOPMENT / BORDER
OUAGADOUGOU JOINT	INTERN / SDP / VOLTA / UPPER / ESTABLISHMENT / MICRO / JUTE / ALTITUDE / LEAGUE / TONNAGE
PALERMO	REGIONAL / ITALIAN / LOCAL / PSI / ENERGY / ITALY / SOLAR / PARTY / ASSEMBLY / CITY
PANAMA	PANAMA / CANAL / TREATY / GOP / PANAMANIAN / ZONE / GOVERNMENT / NATIONAL / GENERAL / SUMMARY
PARAMARIBO	DUTCH / BAUXITE / MINISTER / INDEPENDENCE / NETHERLANDS / DEVELOPMENT / PARLIAMENT / GUYANESE / GOVERNMENT / PRIME
PARIS      THESSALONIKI	ALLENDE / MINT / MOUTH / DIFFI / SEASONAL / ZAMBIAN / EXEC / SUPERVISORY / DISPOSAL / WIRE
PARIS ROME	EXPERT / COMMISSION / JOINT / US / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
PEKING	CHINESE / PEKING / USLO / CHINA / PEOPLE / US / TENG / ONE / DELEGATION / TRADE
PHNOM PENH	PENH / PHNOM / KHMER / RICE / FANK / ENEMY / GOVERNMENT / CAMBODIA / DEAN / RATE
USLO PEKING	LE / PAR / NOUS / DANS / PLUS / PAS / ETAT / POUR / PHNOM / PENH
PERTH	ALCOA / ALUMINA / REFINERY / EPA / BAUXITE / WHITLAM / SOIL / AUSTRALIAN / CUTBACK / ENVIRON
PESHAWAR	FRONTIER / AFGHAN / PPP / TRAVELLER / PAKISTAN / NSF / AUTO / THEFT / STRETCH / GAME
JOINT      PHNOM PENH	BIEN / FANK / REASSESSMENT / CONVOY / STALL / INSURGENT / INFLUX / INTENSITY / CORRIDOR / AIRFIELD
PHNOM PENH JOINT	PENH / PHNOM / ENEMY / RICE / KHMER / AMCONSUL / FANK / WASHDC / CAPITAL / WEEK
SS	CALENDAR / TOSEC / SECTO / NODIS / INCOMING / CONTINUITY / INCH / SUPERVISOR / LIMDIS / WATCH
AMEMTASSY PHNOM PENH	TRAN / FANK / EMISSARY / SUPPORTER / KHMER / AFFINITY / SENSIBLE / COMMUNISM / UNIDENTIFIED / HARM
PONTA DELGADA	AZORES / REGIONAL / AZOREAN / GOVERNMENT / LISBON / AUTONOMY / JUNTA / GOP / INDEPENDENCE / PPD
PORT AU PRINCE	HAITIAN / PORT / PRINCE / EMBASSY / PRESIDENT / GOVERNMENT / NATIONAL / HUMAN / MEAT / CONTRACT
PORT OF SPAIN	PORT / SPAIN / MINISTER / PRIME / RICH / GOVERNMENT / MINISTRY / TEXACO / PUERTO / SUGAR
PORT LOUIS	MMM / PARTY / MAURITIAN / MINISTER / GOM / GOVERNMENT / PORT / LABOR / PRIME / INDIAN
PORTO ALEGRE	NA / BRAZIL / FIRM / TRADE / FINANCIAL / DO / CONSULATE / CONTACT / MILLION / WELL
POZNAN	FLOOD / POLAND / PAVILION / WARSAW / NEIGHBOR / PASSENGER / BEWT / TRAVELER / SINGER / PRINCIPAL
PRAGUE	CZECHOSLOVAK / EMBASSY / GOC / CZECH / TRADE / MFA / DEPARTMENT / CSSR / CHARTER / MINISTRY
	DGB / ETUC / QATARI / CEYLON / SERVANT / UNIFICATION / CIRCUMSTANCE / EXPIRATION / METALLURGICAL / BAG
PRETORIA JOINT	BANKER / RECTOR / INDUSTRIALIST / RAND / HOMELAND / ABABA / UNDERLINE / UNIV / INTERVAL / OPTIONAL
QUEBEC	PARTY / GOVERNMENT / REFERENDUM / FEDERAL / ELECTION / LIBERAL / CANADA / OTTAWA / PROVINCIAL / ASSOCIATION
QUITO	ECUADOR / ECUADOREAN / GULF / GOVERNMENT / MINISTER / BLOOMFIELD / MINISTRY / CEPE / GENERAL / TEXACO
QUITO JOINT	BLOOMFIELD / ECUADOREAN / ADA / RAUL / ECUADOR / SUBSECRETARY / AIFLD / REESTABLISH / RELOCATION / METHOD
RABAT	MOROCCAN / MOROCCO / GOM / SAHARA / SPANISH / PRESS / ARAB / CASABLANCA / ALGERIAN / ALGERIA
RABAT JOINT	CASABLANCA / PAMPHLET / MOROCCAN / HANDICAP / PPC / AGRIBUSINESS / ARABIC / MOROCCO / GOM / NATIONWIDE
RANGOON	BURMESE / WIN / EMBASSY / CORPORATION / GOVERNMENT / SUPPLY / BANGKOK / BEAN / PROCUREMENT / OIL
AORMBASSY RANGOON	BCP / BURMESE / ENDANGER / GARRISON / BANGKOK / CLASH / SENTENCE / THAI / DRIVE / ATTACK
AMEMBAUKY RANGOON	ATION / PUBLICITY / CONTROVERSIAL / SENIOR / RISK / CONGRESSIONAL / CHIEF / ABSENCE / PROVISION / SENSITIVE
RECIFE	BRASIL / EMPL / SHAREHOLDER / ESTABL / MCA / SUPERINTENDENT / NACIONAL / CNTRY / JANEIRO / ESTADO
REYKJAVIK	ICELANDIC / GOI / PARTY / NATO / DEFENSE / IDF / MINISTER / BASE / FONMIN / GOVERNMENT
REYKJAVIK JOINT	ICELANDIC / PROUD / APPROXI / RICH / ROTARY / IDF / CAL / SOIL / REPORTER / COMPETENT
JOINT      REYKJAVIK	TRAWLER / REFUEL / ICELANDIC / BANNER / IDF / PERFORM / POSSI / SURVEILLANCE / FLEET / ORGAN
RIO DE JANEIRO	BRAZIL / BRAZILIAN / CONGEN / JANEIRO / COFFEE / PAULO / STATE / MILLION / GENERAL / HOTEL
RIYADH	SAUDI / PRINCE / USLO / PALACE / SAUDI ARABIA / GUEST / JIDDA / FAHD / PROTOCOL / ARRIVAL
ROTTERDAM	NETHERLANDS / DUTCH / PROFILE / PREP / HAGUE / FROG / SEAMAN / GUILDER / BARGE / CONGEN
SAIGON	SAIGON / PROVINCE / NVA / COMMUNIST / ONE / VIETNAM / BINH / WEEK / PARIS / DISTRICT
JOINT      SAIGON	SDP / LEAK / BIENNIAL / AUTUMN / COMMUNAL / POLL / MENTATION / IMPLE / VOTER / RECONSTRUCTION
SAIGON JOINT	INTERDICTION / NGOC / NINH / THOMSON / JEEP / PROPONENT / SEED / ARTICULATE / MITTEE / PENH
AMMBASSY SAIGON	GRC / SENTENCE / REFERENCE / REFTEL / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
SAIGON JEC PARIS	INCREMENTAL / POW / IMPASSE / REPATRIATION / DEAD / COMMUNIQUE / VIETNAMESE / REFUSE / SENATE / SLOW
SALT TALKS	AGREEMENT / SOVIET / STRATEGIC / ARTICLE / SALT / STATEMENT / SIDE / ICBM / OFFENSIVE / DRAFT
SALT TWO II	REITERATION / SEPTELS / PARAMETER / ICBM / LAUNCHER / CIRCUMVENTION / MIRV / SURFACE / CONSTRAIN / INTERCONTINENTAL
SALT TWO	SALT / CRUISE / AIRBORNE / CORRECTION / INTEGRAL / CHANGE / SEPTEL / CIRCUMVENTION / STRATEGIC / LAND
SALT TWO GENEVA	STRATEGIC / OFFENSIVE / SALT / ICBM / TREATY / LIMITATION / PERMANENT / HEAVY / AGGREGATE / BALLISTIC
SALVADOR	SALVADOR / OCEANIC / EMANATE / EMISSION / PROCLAMATION / FOCAL / MDB / PROMISSORY / DISBURSEMENT / ESTADO
SANA	SANA / YEMENI / YARG / SAUDI / ASNAJ / SCOTES / PRESIDENT / PDRY / GOVERNMENT / MINISTER
SANAA	YARG / PDRY / PRESIDENT / PRIMIN / AMBASSADOR / MAN / YEMENI / FONMIN / ARAB / USG
SAN JOSE	COSTA / RICA / RICAN / JOSE / GOCR / PRESIDENT / EMBASSY / LANE / MINISTER / GOVERNMENT
SAN JOSEH	CHARGEABLE / GOCR / RICANS / EXPLOSIVE / REFUGE / RICAN / USC / COSTA / IMPEDE / FRAUD
SAN SALVADOR	SALVADOR / SALVADORAN / PRESIDENT / GOVERNMENT / CENTRAL / ONE / EMBASSY / HUMAN / AMERICA / NATIONAL
SANTIAGO	GOC / CHILE / CHILEAN / PRESS / GOVERNMENT / JUNTA / SUMMARY / COMMENT / PRESIDENT / HUMAN
SANTO DOMINGO	DOMINICAN / PRESIDENT / DOMINGO / REPUBLIC / PRD / GOVERNMENT / SUGAR / PUERTO / EMBASSY / AMBASSADOR
SAO PAULO	PAULO / BRAZIL / BRAZILIAN / STATE / CONGEN / PRESIDENT / GOVERNMENT / TRADE / MDB / GENERAL
SAPPORO	JAPAN / NORTHERN / DESCRIPTION / LDP / MILE / FISHERY / TURNOVER / ELECTION / JCP / CABLE
SECRETARY	INTERN / SECTO / ORIENT / MANIFEST / RELY / CONTRACTUAL / FINE / SECVISIT / SUBCOMMISSION / PROJECTION
SEOUL	KOREA / KOREAN / ROK / ROKG / SEOUL / PRESIDENT / PARK / PRESS / MINISTER / GOVERNMENT
SEOUL JOINT	ROK / KOREA / ROKG / KOREAN / DEFENSE / F / SEOUL / MAC / CREDIT / PARK
SEVILLE	SPAIN / CONSULATE / DEATH / SHIPMENT / GENERAL / PASSPORT / AMERICAN / LOCAL / NEW YORK / PLEASE
SINGAPORE	SINGAPORE / ASEAN / MINISTER / EMBASSY / TRADE / PRIME / MFA / VISIT / GRANT / VIETNAMESE
SOFIA	BULGARIAN / EMBASSY / VISIT / US / AMERICAN / TRADE / DEPUTY / MINISTRY / AMBASSADOR / NOTE
TRSY	CURRENCY / EIGHTH / TAXATION / CEREMONIAL / EXAMINE / USE / DEALER / OUTLOOK / MECHANISM / SEPT
TOKYO	JAPAN / JAPANESE / TOKYO / FONOFF / SUMMARY / PERCENT / EMBASSY / MITI / DIET / LDP
STATE CPR	LUIS / WASH / JOSE / MARITIME / ACADEMY / SHIP / CERTAIN / AGREEMENT / EXPLAIN / PREDICTION
SECSTATE WASHDC	CLASSIFICATION / DEPARTMENT / STATE / RUSH / CONFIDENTIAL / EMBASSY / USE / UNQUOTE / UNCLASSIFIED / DEPT
STATE AF	REBELLION / INSTAL / ZAIRIANS / UPI / PROFILE / ARREARS / AMICABLE / ANGLO / UNIFY / COUSIN
EB	CARRIER / BILL / PERMIT / APPLICATION / AVIATION / ACT / DUTY / FREE / DEBT / AMENDMENT
ARA	PANAMA / CANAL / CUBA / CHILE / ARGENTINA / CITIZEN / CUBAN / TREATY / CHILEAN / CONCERN
JOINT      STATE	EPC / FAMILIARIZATION / TUES / DERIVE / CLASSIFICATION / DECON / PREPARA / UNFDAC / SOFA / ILLICIT
EA	CHINA / REPUBLIC / VIETNAM / KOREA / VIET / NAM / PEOPLE / AID / TAIWAN / POLICY
NEA	ISRAEL / EGYPT / IRAN / SAUDI ARABIA / ISRAELI / SALE / SYRIA / JEWISH / ARAB / BOYCOTT
DOD      JOINT      STATE	AERONAUTICAL / MAC / INTL / CONGESTION / CANAL / ACCREDITATION / INSOFAR / MATERIEL / NETWORK / BAND
STATE SNM	PROPORTIONAL / CIA / GOM / DEMARCHE / FOURTH / CONTROL / EFFECTIVENESS / WHATEVER / ROLE / REPORT
SS OPR STATE	CONSULATE / CENTER / CONFIRM / HOME / HEALTH / EMPLOYEE / ABLE / CODE / MOTHER / CALL
SCA SCS STATE	VACATION / DISPOSITION / KNOWLEDGE / EVEN / UNABLE / MAKE / RUSH / EXPLAIN / PREDICTION / DELAY
STATE NEA	CLASSIFY / AMMO / DEPTOFF / APC / POSALS / OMB / HIRC / COMPRESSOR / DEEM / GRENADE
STATE IO NEA	PERM / ISRAELI / REP / REVIEW / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
EA      STATE	UNDERSTANDABLE / BOLD / NSC / KUALA / LUMPUR / PROB / MALAYSIAN / FALSE / CONTINGENT / CONFRONT
L      STATE	LARG / CONTEST / ENCOUNTER / HUNT / CRUDE / NATIONALIZATION / UNFAVORABLE / WHEREVER / CONCESSION / PARTNER
SS      STATE	GUSH / CALIBER / LENDER / TRACT / DISTINGUISH / CORRESPOND / ICC / PURE / INDEFINITE / FACTORY
EUR	US / SOVIET / ROMANIA / USSR / EXIT / EMIGRATE / VISA / ROMANIAN / SOVIET UNION / EMIGRATION
STATE EA	PARK / ROKG / DONG / ROK / SEOUL / KOREAN / HOUSE / TESTIMONY / CONGRESSIONAL / KOREA
STATE JOINT	AIFLD / MAC / HILL / BANANA / SUBSECRETARY / UNAVOIDABLE / FAMILIARIZATION / AGRARIAN / HAMMER / ARMISTICE
STATE SY	GURC / WORKABLE / COLLECTIVE / FINALIZE / ABABA / UNOFFICIAL / ACCEPTANCE / CANCELLATION / DEPARTMENTAL / GAO
STATE IO	UNTSO / TOLL / MALAGASY / UPGRADE / IDF / MARONITE / CRIME / INELIGIBLE / LAKE / NONALIGNED
STATE L	SOMOZA / GARBLE / YARD / ROGATORY / ICJ / AUTHENTIC / MOBILITY / BOOM / YACHT / HAMMER
STATE PM	REUTER / PAKS / CONFINE / PURE / HEREBY / RADIATION / COMMUNICA / NODIS / TINUE / NAC
STATE SSO	MORTAR / YARG / WOOD / YEMENI / AMMO / COHESION / BARGE / CINCPAC / TUNITY / CALIBER
ES	CORRESPONDENCE / PRES / FEDERATION / SUBSTANTIATE / JORDANIAN / DISPOSAL / SEPARATION / YARG / WASTE / USCINCEUR
ES EA	ASIAN / PACIFIC / CONFERENCE / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT
NEA      STATE	CONFISCATE / CREASE / RECONCILE / SHOCK / AFFIRMATION / SUSCEPTIBLE / ATMOSPHERICS / SECRET / PROPOSITION / SOMEHOW
STATE EAP	PROPAGANDA / YONG / BRAZILIAN / REAFFIRMATION / PARK / ORAL / FORCEFUL / EXERT / DONG / INEFFECTIVE
ES L NEA	MONARCHY / DISAPPROVE / RECOG / AVOIDANCE / CONTINUITY / IDEOLOGY / DISCREET / MINIMIZE / CONSOLIDATE / WHEREVER
AF	AFRICA / POLICY / US / TOWARD / AFRICAN / RHODESIA / NAMIBIA / SOUTHERN / ETHIOPIA / TOWARDS
ES NEA PM	GRENADE / MORTAR / RIFLE / ROCKET / PAA / TUNITY / CAL / RESPONSIVENESS / YARG / BALL
ES IO NEA	CONDEMNATION / AFFIRMATION / DISAPPROVAL / COMPRISE / DESIROUS / RESO / ELABORATION / MILE / PALESTINIAN / NECESSITY
ES NEA STATE PM	RAYTHEON / RECUR / DHABI / YARG / AMMO / HAWK / PERSUADE / CHANNEL / JORDANIAN / SAUDI ARABIA
STATE ARA	ANALYST / RESTRAIN / TENSE / PRISONER / ELECTORATE / DOMINGO / TAIL / LEAK / VALENCIA / EMISSARY
STATE ES	CALIBER / EMERGENCY / VITAL / FORTHCOMING / AFFORD / DELIVERY / REPLACE / SHIPMENT / MORNING / REST
STATE SCCT	FACILITATIVE / DEEM / GRATEFUL / OURSELVES / HANDLE / AIRPORT / FILE / REFTELS / MAINTENANCE / AVOID
SS ARA	RELATION / COLOMBIAN / ADHERE / ANNIVERSARY / LATIN / LODGE / DEFER / CITY / ARGENTINA / APPRECIATION
SS IO	SUPPLEMENTARY / TUNITY / OPPOR / CONSULTA / CONTRIBUTION / FONOFF / SATISFACTORY / CYPRUS / JAPANESE / EXCELLENT
ES NEA	RESUPPLY / AMMO / ABOLITION / DHABI / YARG / JORDANIAN / ASS / IMPEDIMENT / GARDING / HARDEN
SS PM	DEPTOFF / CONFIDENTIALITY / FREEZE / OVERLAP / PERMREPS / COMMERICAL / PENETRATION / SIZEABLE / COLUMBIA / RAIL
SS EUR	EMISSARY / ENVIRONMENTAL / EC COMMISSION / PROVISION / COUNSELOR / MEMORANDUM / MTN / EPA / POLISH / LAND
SS DOD EUR	IMPACT / DEFENSE / US / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT
SS STR	LINK / TOKYO / DECLARATION / MONETARY / TRADE / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE
SS A	OCCUPANCY / TERMINATE / FINE / ADMIN / SUITE / APARTMENT / COMPARABLE / DIFFICULTY / RESIDENCE / THIRD
SS NEA	YOURSELF / SA / DOD / NEWSWEEK / CAPTION / ORIGINAL / WEIGH / REPORTER / SPOT / UNFAVORABLE
SS NEA STATE IO	TACT / USUN / INVITE / COURTESY / MINIMAL / ENHANCE / HOSTILE / ACKNOWLEDGE / OBSERVER / OUTCOME
SS DPW	INTRANSIGENCE / CASUALTY / HARM / REPATRIATION / DEAD / GOODWILL / PERFORMANCE / VIET / IMPROVE / KEEP
IO	CANDIDACY / ELECTION / CONF / REELECTION / IMCO / SEAT / FAO / COUNCIL / PRESIDENCY / IAEA
H	CONGRESSIONAL / SENATE / SUBCOMMITTEE / APPEARANCE / TESTIMONY / LEGISLATION / TESTIFY / BILL / STRATEGY / BREAKFAST
OAS	OAS / CANDIDACY / GENERAL ASSEMBLY / PROCLAMATION / REFORM / SECY / UNPAID / ASYLUM / INTER / COMM
SS EA DOD STATE	UNAUTHORIZED / EXDIS / DEFENSE / ATTENTION / QUOTE / REPLY / JOINT / GUIDANCE / COMMENT / MESSAGE
SS EA NEA STATE	NOTWITHSTANDING / SAIGON / CONTINGENT / COMMUNICATE / OTTAWA / IRAN / TEHRAN / SUCCESSOR / PREMATURE / IRANIAN
SS NEA IO STATE	EXPEL / MISLEAD / ARMISTICE / CONCEIVE / SOLICIT / CONDEMNATION / TUNITY / OPPOR / GUESS / COMPARE
STATE EA PM	NWC / ACT / SECDEF / AUSTRALIAN / BEHALF / GUARD / CONNECTION / PROVIDE / RESPONSE / CALL
SS EA STATE	NGOC / SEATO / NAM / VIET / MEAN / SAIGON / THOUSAND / ACCURATE / ETHNIC / MILI
SS AF PM STATE	VALLETTA / WORTHWHILE / SPARE / PURPOSE / F / REF / TIME / REFTEL / EXPLAIN / PREDICTION
SS NEA STATE	PARTICIPATION / UNTSO / CONCERN / ISRAELI / SOVIET / POSITION / US / EXPLAIN / PREDICTION / DELAY
STATE DOD	ESCALATE / PRECIPITATE / NAM / BLACKMAIL / WAIVE / REMOTE / DERIVE / ABSORB / COMMENCE / PERCEPTION
MBFR	MBFR / FLANK / INFORMAL / BILATERAL / SIBLE / EASTERN / VIENNA / SESSION / TIATIONS / COMPENSATORY
STATE USIA	RACE / DOCUMENTARY / LUFTHANSA / APPRO / USIA / CHAIN / TOMORROW / FILM / SHIP / LEGISLATION
STATE EUR	PULP / STATISTICAL / HUD / TOON / DISAPPROVE / SCREEN / PENETRATION / KGB / RADIATION / PRISONER
STATE EUR CU	JUSTIFICATION / FUNCTION / REPRE / EMB / FAA / PROVIDE / MESSAGE / REF / STATE / EXPLAIN
STATE SS NEA	JAL / NEGOTIATE / EVACUATE / AIRFIELD / LOGISTICAL / OIM / CORRIDOR / COMPLETION / COMMERCE / CLUDING
STATE EUR SS	DECISION / ISRAEL / RESUPPLY / US / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
NEA SS STATE	ASSEMBLY / TUNITY / VARIOUS / OPPOR / SUEZ / TURKEY / PLANT / CONTINGENCY / LECTURE / PART
SS PM STATE	CONFLICT / MIDEAST / SPANISH / US / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
SS EUR STATE	SPANISH / USE / CONFLICT / CONVERSATION / MIDDLE / STATE / ASSISTANT / SECRETARY / EXPLAIN / PREDICTION
EUR SS STATE	LODGE / AUDIENCE / THREAT / INQUIRY / BRUSSELS / PERSONNEL / LINE / CYPRUS / FRG / ISSUE
SS SCCT STATE	FEDAYEEN / US / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT / BALLOT
SS INR STATE	TOKYO / VISIT / SECRETARY / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT
SY	AGENT / EMPLOYMENT / SECURITY / SECRET / ACCESS / CONFIDENTIAL / CLEARANCE / OFFICER / SENATE / MATERIAL
ORM	REFUGEE / ASYLUM / BRAZILIAN / IMMIGRATION / CHILE / CHILEAN / HAITIAN / THAI / ACCESSION / PRISONER
STATE SS	DINH / DEFENDANT / JURY / NGOC / PHAN / CONSPIRACY / INDICTMENT / DOWNGRADE / ENVELOPE / BANGKOK
SS L STATE	ATTACHMENT / SHIP / CUBAN / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT
SCCT	ERITREAN / ETHIOPIA / INTERPOL / TERRORISM / SON / FRONT / WELFARE / REBEL / LIBERATION / SERIES
SS P STATE	ARAB / OIL / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND / EFFORT / BALLOT
STATE EB	COMPUTER / DISC / EXPORT / HUNGARY / POLAND / TAPE / ROMANIA / COUNTER / MAGNETIC / DISPLAY
COA	SALMON / PACIFIC / WILD / TUNA / COMMISSION / CONSERVATION / VIOLATION / COAST / MARINE / GUAM
STATE ARA VO	VENEZUELA / DOMINICAN / REPUBLIC / SUGAR / EXPLAIN / PREDICTION / DELAY / EFFICIENCY / EMPHASIZE / DEMAND
