02,exponential (generative process),linear (inference)    ,3,2,event detection,0.803030
02,exponential (generative process),linear (inference)    ,3,2,message identification,0.393000
02,exponential (generative process),linear (inference)    ,3,3,event detection,0.853535
02,exponential (generative process),linear (inference)    ,3,3,message identification,0.396000
02,exponential (generative process),linear (inference)    ,4,1,event detection,0.769293
02,exponential (generative process),linear (inference)    ,4,1,message identification,0.360000
02,exponential (generative process),linear (inference)    ,4,2,event detection,0.757778
02,exponential (generative process),linear (inference)    ,4,2,message identification,0.372000
02,exponential (generative process),linear (inference)    ,4,3,event detection,0.791717
02,exponential (generative process),linear (inference)    ,4,3,message identification,0.379000
02,exponential (generative process),linear (inference)    ,5,1,event detection,0.727273
02,exponential (generative process),linear (inference)    ,5,1,message identification,0.354000
02,exponential (generative process),linear (inference)    ,5,2,event detection,0.713737
02,exponential (generative process),linear (inference)    ,5,2,message identification,0.359000
02,exponential (generative process),linear (inference)    ,5,3,event detection,0.764646
02,exponential (generative process),linear (inference)    ,5,3,message identification,0.370000
02,exponential (generative process),exponential (inference)    ,1,1,event detection,0.886061
02,exponential (generative process),exponential (inference)    ,1,1,message identification,0.425000
02,exponential (generative process),exponential (inference)    ,1,2,event detection,0.870303
02,exponential (generative process),exponential (inference)    ,1,2,message identification,0.414000
02,exponential (generative process),exponential (inference)    ,1,3,event detection,0.881616
02,exponential (generative process),exponential (inference)    ,1,3,message identification,0.431000
02,exponential (generative process),exponential (inference)    ,2,1,event detection,0.887475
02,exponential (generative process),exponential (inference)    ,2,1,message identification,0.447000
02,exponential (generative process),exponential (inference)    ,2,2,event detection,0.874949
02,exponential (generative process),exponential (inference)    ,2,2,message identification,0.426000
02,exponential (generative process),exponential (inference)    ,2,3,event detection,0.883636
02,exponential (generative process),exponential (inference)    ,2,3,message identification,0.442000
02,exponential (generative process),exponential (inference)    ,3,1,event detection,0.894747
02,exponential (generative process),exponential (inference)    ,3,1,message identification,0.452000
02,exponential (generative process),exponential (inference)    ,3,2,event detection,0.858384
02,exponential (generative process),exponential (inference)    ,3,2,message identification,0.414000
02,exponential (generative process),exponential (inference)    ,3,3,event detection,0.894949
02,exponential (generative process),exponential (inference)    ,3,3,message identification,0.456000
02,exponential (generative process),exponential (inference)    ,4,1,event detection,0.901212
02,exponential (generative process),exponential (inference)    ,4,1,message identification,0.457000
02,exponential (generative process),exponential (inference)    ,4,2,event detection,0.851515
02,exponential (generative process),exponential (inference)    ,4,2,message identification,0.415000
02,exponential (generative process),exponential (inference)    ,4,3,event detection,0.901414
02,exponential (generative process),exponential (inference)    ,4,3,message identification,0.453000
